Shinydex,Shiny Formdex,Location pick,Location,ID,Pokemon,,#,Origin pick,Origin,Method,Streak,Ability,Nature,IVs,Ball pick,Ball,Gender,OT,OT ID,Origin mark pick,Origin Mark,Alpha / Gigantamax / Tera Type,Marks,Ribbons,,,Notes
FALSE,FALSE,No,No,627,,Rufflet,0627,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,628,,Braviary,0628,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,628_h,,Hisuian Braviary,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,629,,Vullaby,0629,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,630,,Mandibuzz,0630,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,631,,Heatmor,0631,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,632,,Durant,0632,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,633,,Deino,0633,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,634,,Zweilous,0634,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,635,,Hydreigon,0635,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,636,,Larvesta,0636,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,637,,Volcarona,0637,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,638,,Cobalion,0638,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,639,,Terrakion,0639,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,640,,Virizion,0640,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,641_i,,Incarnate Forme Tornadus,0641,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,641_t,,Therian Forme Tornadus,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,642_i,,Incarnate Forme Thundurus,0642,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,642_t,,Therian Forme Thundurus,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,643,,Reshiram,0643,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,644,,Zekrom,0644,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,645_i,,Incarnate Forme Landorus,0645,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,645_t,,Therian Forme Landorus,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,646,,Kyurem,0646,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,647,,Keldeo,0647,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,648,,Meloetta,0648,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,649,,Genesect,0649,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,650,,Chespin,0650,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,651,,Quilladin,0651,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,652,,Chesnaught,0652,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,653,,Fennekin,0653,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,654,,Braixen,0654,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,655,,Delphox,0655,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,656,,Froakie,0656,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,657,,Frogadier,0657,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,658,,Greninja,0658,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,659,,Bunnelby,0659,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,660,,Diggersby,0660,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,661,,Fletchling,0661,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,662,,Fletchinder,0662,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,663,,Talonflame,0663,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,664,,Scatterbug,0664,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,665,,Spewpa,0665,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,666_i,,Meadow Pattern Vivillon,0666,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_p,,Polar Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_t,,Tundra Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_c,,Continental Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_g,,Garden Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_e,,Elegant Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_m,,Icy Snow Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_mo,,Modern Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_ma,,Marine Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_a,,Archipelago Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_h,,High Plains Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_s,,Sandstorm Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_r,,River Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_mon,,Monsoon Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_sa,,Savannah Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_su,,Sun Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_o,,Ocean Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_j,,Jungle Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,666_f,,Fancy Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,666_pb,,Poké Ball Pattern Vivillon,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,667,,Litleo,0667,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,668_m,,Pyroar ♂,0668,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,668_f,,Pyroar ♀,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,669_r,,Red Flower Flabébé,0669,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,669_b,,Yellow Flower Flabébé,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,669_o,,Orange Flower Flabébé,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,669_w,,Blue Flower Flabébé,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,669_y,,White Flower Flabébé,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,670_r,,Red Flower Floette,0670,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,670_b,,Yellow Flower Floette,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,670_o,,Orange Flower Floette,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,670_w,,Blue Flower Floette,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,670_y,,Whtie Flower Floette,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,671_r,,Red Flower Florges,0671,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,671_b,,Yellow Flower Florges,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,671_o,,Orange Flower Florges,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,671_w,,Blue Flower Florges,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,671_y,,White Flower Florges,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,672,,Skiddo,0672,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,673,,Gogoat,0673,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,674,,Pancham,0674,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,675,,Pangoro,0675,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,676_n,,Natural Form Furfrou,0676,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,676_h,,Heart Trim Furfrou,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,676_s,,Star Trim Furfrou,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,676_d,,Diamond Trim Furfrou,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,676_de,,Debutante Trim Furfrou,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,676_m,,Matron Trim Furfrou,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,676_da,,Dandy Trim Furfrou,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,676_r,,La Reine Trim Furfrou,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,676_k,,Kabuki Trim Furfrou,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,676_p,,Pharaoh Trim Furfrou,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,677,,Espurr,0677,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,678_m,,Meowstic ♂,0678,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,678_f,,Meowstic ♀,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,679,,Honedge,0679,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,680,,Doublade,0680,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,681,,Aegislash,0681,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,682,,Spritzee,0682,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,683,,Aromatisse,0683,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,684,,Swirlix,0684,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,685,,Slurpuff,0685,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,686,,Inkay,0686,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,687,,Malamar,0687,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,688,,Binacle,0688,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,689,,Barbaracle,0689,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,690,,Skrelp,0690,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,691,,Dragalge,0691,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,692,,Clauncher,0692,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,693,,Clawitzer,0693,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,694,,Helioptile,0694,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,695,,Heliolisk,0695,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,696,,Tyrunt,0696,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,697,,Tyrantrum,0697,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,698,,Amaura,0698,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,699,,Aurorus,0699,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,700,,Sylveon,0700,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,701,,Hawlucha,0701,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,702,,Dedenne,0702,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,703,,Carbink,0703,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,704,,Goomy,0704,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,705,,Sliggoo,0705,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,705_h,,Hisuian Sliggoo,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,706,,Goodra,0706,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,706_h,,Hisuian Goodra,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,707,,Klefki,0707,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,708,,Phantump,0708,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,709,,Trevenant,0709,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,710_s,,Small Size Pumpkaboo,0710,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,710_a,,Average Size Pumpkaboo,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,710_l,,Large Size Pumpkaboo,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,710_su,,Super Size Pumpkaboo,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,711_s,,Small Size Gourgeist,0711,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,711_a,,Average Size Gourgeist,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,711_l,,Large Size Gourgeist,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,711_su,,Super Size Gourgeist,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,712,,Bergmite,0712,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,713,,Avalugg,0713,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,713_h,,Hisuian Avalugg,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,714,,Noibat,0714,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,715,,Noivern,0715,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,716,,Xerneas,0716,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,717,,Yveltal,0717,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,718_10,,10% Forme Zygarde,0718,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,718_50,,50% Forme Zygarde,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,719,,Diancie,0719,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,720,,Hoopa,0720,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,721,,Volcanion,0721,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,722,,Rowlet,0722,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,723,,Dartrix,0723,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,724,,Decidueye,0724,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,724_h,,Hisuian Decidueye,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,725,,Litten,0725,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,726,,Torracat,0726,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,727,,Incineroar,0727,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,728,,Popplio,0728,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,729,,Brionne,0729,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,730,,Primarina,0730,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,731,,Pikipek,0731,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,732,,Trumbeak,0732,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,733,,Toucannon,0733,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,734,,Yungoos,0734,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,735,,Gumshoos,0735,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,736,,Grubbin,0736,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,737,,Charjabug,0737,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,738,,Vikavolt,0738,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,739,,Crabrawler,0739,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,740,,Crabominable,0740,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,741_b,,Baile Style Oricorio,0741,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,741_p,,Pom-Pom Style Oricorio,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,741_pa,,Pa'u Style Oricorio,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,741_s,,Sensu Style Oricorio,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,742,,Cutiefly,0742,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,743,,Ribombee,0743,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,744,,Rockruff,0744,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,745_m,,Midday Lycanroc,0745,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,745_mi,,Midnight Lycanroc,,None,,,,,None,,None,,,,,None,,,,,,,
,FALSE,No,No,745_d,,Dusk Lycanroc,,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,746,,Wishiwashi,0746,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,747,,Mareanie,0747,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,748,,Toxapex,0748,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,749,,Mudbray,0749,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,750,,Mudsdale,0750,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,751,,Dewpider,0751,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,752,,Araquanid,0752,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,753,,Fomantis,0753,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,754,,Lurantis,0754,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,755,,Morelull,0755,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,756,,Shiinotic,0756,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,757,,Salandit,0757,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,758,,Salazzle,0758,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,759,,Stufful,0759,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,760,,Bewear,0760,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,761,,Bounsweet,0761,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,762,,Steenee,0762,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,763,,Tsareena,0763,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,764,,Comfey,0764,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,765,,Oranguru,0765,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,766,,Passimian,0766,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,767,,Wimpod,0767,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,768,,Golisopod,0768,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,769,,Sandygast,0769,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,770,,Palossand,0770,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,771,,Pyukumuku,0771,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,772,,Type: Null,0772,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,773,,Silvally,0773,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,774,,Minior,0774,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,775,,Komala,0775,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,776,,Turtonator,0776,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,777,,Togedemaru,0777,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,778,,Mimikyu,0778,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,779,,Bruxish,0779,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,780,,Drampa,0780,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,781,,Dhelmise,0781,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,782,,Jangmo-o,0782,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,783,,Hakamo-o,0783,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,784,,Kommo-o,0784,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,785,,Tapu Koko,0785,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,786,,Tapu Lele,0786,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,787,,Tapu Bulu,0787,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,788,,Tapu Fini,0788,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,789,,Cosmog,0789,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,790,,Cosmoem,0790,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,791,,Solgaleo,0791,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,792,,Lunala,0792,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,793,,Nihilego,0793,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,794,,Buzzwole,0794,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,795,,Pheromosa,0795,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,796,,Xurkitree,0796,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,797,,Celesteela,0797,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,798,,Kartana,0798,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,799,,Guzzlord,0799,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,800,,Necrozma,0800,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,801,,Magearna,0801,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,801_o,,Original Color Magearna,,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,802,,Marshadow,0802,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,803,,Poipole,0803,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,804,,Naganadel,0804,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,805,,Stakataka,0805,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,806,,Blacephalon,0806,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,807,,Zeraora,0807,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,808,,Meltan,0808,None,,,,,None,,None,,,,,None,,,,,,,
,,Unavailable,Unavailable,809,,Melmetal,0809,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,810,,Grookey,0810,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,811,,Thwackey,0811,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,812,,Rillaboom,0812,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,813,,Scorbunny,0813,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,814,,Raboot,0814,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,815,,Cinderace,0815,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,816,,Sobble,0816,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,817,,Drizzile,0817,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,818,,Inteleon,0818,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,819,,Skwovet,0819,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,820,,Greedent,0820,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,821,,Rookidee,0821,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,822,,Corvisquire,0822,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,823,,Corviknight,0823,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,824,,Blipbug,0824,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,825,,Dottler,0825,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,826,,Orbeetle,0826,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,827,,Nickit,0827,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,828,,Thievul,0828,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,829,,Gossifleur,0829,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,830,,Eldegoss,0830,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,831,,Wooloo,0831,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,832,,Dubwool,0832,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,833,,Chewtle,0833,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,834,,Drednaw,0834,None,,,,,None,,None,,,,,None,,,,,,,
FALSE,FALSE,No,No,835,,Yamper,0835,None,,,,,None,,None,,,,,None,,,,,,,
